workload,i,j,intersects,dec_vert,dec_bytes,total_vert,cert_level_r,cert_level_s,eta_star,band_b,band_w,mbr_gap,size_v,margin,abs_margin,log_abs_margin,phi_pair,family
syn_sep0.3_s3,58,20,1,498,3558,953,0,0,0.01934044539412046,124,0.01917785308296648,0.0,953,0.0336326404145023,0.0336326404145023,-1.4732390359601664,0.5225603357817419,synthetic
syn_sep0.3_s3,58,39,1,620,4322,1067,0,1,0.01934044539412046,40,0.019432354725626152,0.0,1067,0.012507073634330259,0.012507073634330259,-1.902844293240035,0.5810684161199625,synthetic
syn_sep0.3_s3,58,4,1,753,5136,1184,1,1,0.007883635474580415,57,0.019614506913432656,0.0,1184,0.00954458258331804,0.00954458258331804,-2.0202430599671493,0.6359797297297297,synthetic
syn_sep0.3_s3,58,67,1,496,3535,879,0,0,0.01934044539412046,236,0.01907588827344431,0.0,879,0.4116942449909924,0.4116942449909924,-0.38542520389318696,0.5642775881683731,synthetic
syn_sep0.3_s3,59,13,1,271,1791,507,0,0,0.01988594680655059,80,0.019415768142420443,0.0,507,0.144361494712735,0.144361494712735,-0.8405486299197727,0.534516765285996,synthetic
syn_sep0.3_s3,59,11,1,280,1867,453,0,0,0.019613482653244953,23,0.019282298349425495,0.0,453,0.2996998100063748,0.2996998100063748,-0.5233135323722561,0.6181015452538632,synthetic
syn_sep0.3_s3,59,10,1,358,2461,488,0,0,0.018956706272393882,62,0.018670809138342216,0.0,488,0.32577880541082227,0.32577880541082227,-0.48707717353305197,0.7336065573770492,synthetic
syn_sep0.3_s3,59,45,1,275,1762,680,0,0,0.01901399489808565,107,0.01898532897654938,0.0,680,0.0459905708162268,0.0459905708162268,-1.3373312000969053,0.40441176470588236,synthetic
syn_sep0.3_s3,60,58,1,702,4517,985,2,1,0.007778470404864375,59,0.01961569450784993,0.0,985,0.007468751652854101,0.007468751652854101,-2.126751981203115,0.7126903553299493,synthetic
syn_sep0.3_s3,60,48,1,699,4679,1136,1,1,0.007956064833348413,140,0.01963660860710265,0.0,1136,0.00825239634698063,0.00825239634698063,-2.083419921803195,0.6153169014084507,synthetic
syn_sep0.3_s3,60,36,1,371,2497,938,0,0,0.01971900961808324,163,0.019668704930811104,0.0,938,0.07926862975236931,0.07926862975236931,-1.100898649005969,0.39552238805970147,synthetic
syn_sep0.3_s3,61,62,1,305,2120,441,0,0,0.019498738161232952,47,0.019393390604510684,0.0,441,0.2959020621500774,0.2959020621500774,-0.5288520082164772,0.691609977324263,synthetic
syn_sep0.3_s3,61,36,1,373,2611,679,0,0,0.01971900961808324,55,0.019608564591571696,0.0,679,0.10474715795828943,0.10474715795828943,-0.9798577516489445,0.5493372606774669,synthetic
syn_sep0.3_s3,61,2,1,456,3245,843,0,0,0.019792584515629565,108,0.019645111936671032,0.0,843,0.25576953942558495,0.25576953942558495,-0.5921511785698599,0.5409252669039146,synthetic
syn_sep0.3_s3,61,40,1,376,2583,759,0,0,0.019751397877689973,101,0.01962466141199407,0.0,759,0.04252248816146009,0.04252248816146009,-1.3713813310816927,0.49538866930171277,synthetic
syn_sep0.3_s3,62,14,1,323,2292,450,0,0,0.0198527757323719,38,0.0194523161119301,0.0,450,0.04884106655075328,0.04884106655075328,-1.3112148608515695,0.7177777777777777,synthetic
syn_sep0.3_s3,62,3,1,379,2674,606,0,0,0.019089613267207216,54,0.019074768036184773,0.0,606,0.15679904768614872,0.15679904768614872,-0.8046565793140312,0.6254125412541254,synthetic
syn_sep0.3_s3,62,21,1,255,1790,332,0,0,0.01905993434970653,28,0.018999192317874263,0.0,332,0.3347895963899807,0.3347895963899807,-0.47522804619905956,0.7680722891566265,synthetic
syn_sep0.3_s3,62,6,1,417,2968,727,0,0,0.019791985416245887,59,0.019422511235265012,0.0,727,0.312107202726593,0.312107202726593,-0.5056962086856663,0.5735900962861072,synthetic
syn_sep0.3_s3,62,44,1,380,2478,384,3,4,0.0008854681327805223,4,0.019034568730126343,0.0,384,0.00025301792288415735,0.00025301792288415735,-3.596848712151226,0.9895833333333334,synthetic
syn_sep0.3_s3,62,33,1,380,2657,746,0,0,0.01980932099857424,125,0.01943101535548485,0.0,746,0.2612890842177813,0.2612890842177813,-0.5828787332599383,0.5093833780160858,synthetic
syn_sep0.3_s3,62,26,1,429,3060,794,0,0,0.019138191670592775,79,0.019099022928244228,0.0,794,0.08889746063844084,0.08889746063844084,-1.0511106444969343,0.5403022670025189,synthetic
syn_sep0.3_s3,62,58,1,379,2667,647,0,0,0.019612860850498574,43,0.019334421124523802,0.0,647,0.08688680758736948,0.08688680758736948,-1.0610461594145286,0.5857805255023184,synthetic
syn_sep0.3_s3,62,48,1,438,3144,798,0,0,0.019654705301784613,69,0.019355035332306775,0.0,798,0.028810676851784477,0.028810676851784477,-1.5404465386659116,0.5488721804511278,synthetic
syn_sep0.3_s3,62,62,1,314,2124,362,1,1,0.007839573822434567,7,0.019173932371286208,0.0,362,0.008097494836701465,0.008097494836701465,-2.091649320188237,0.8674033149171271,synthetic
syn_sep0.3_s3,63,30,1,320,2191,486,0,0,0.019859542433344056,28,0.019728003385768272,0.0,486,0.021563483875337967,0.021563483875337967,-1.6662810715911707,0.6584362139917695,synthetic
syn_sep0.3_s3,63,5,1,484,3419,838,0,0,0.019913697403161453,126,0.0198866014839856,0.0,838,0.32270835606637366,0.32270835606637366,-0.49118978902136123,0.5775656324582339,synthetic
syn_sep0.3_s3,63,34,1,390,2721,616,0,0,0.019859542433344056,61,0.019822070840870953,0.0,616,0.13350171922218285,0.13350171922218285,-0.8745131414579542,0.6331168831168831,synthetic
syn_sep0.3_s3,64,47,1,420,2940,890,0,0,0.01954544315787308,105,0.019313185097355464,0.0,890,0.02733811797109045,0.02733811797109045,-1.5632313867129541,0.47191011235955055,synthetic
syn_sep0.3_s3,64,0,1,386,2711,646,0,0,0.01955806888608913,65,0.019551755002833408,0.0,646,0.03777247126599505,0.03777247126599505,-1.4228246004912595,0.5975232198142415,synthetic
syn_sep0.3_s3,64,63,1,419,2970,726,0,0,0.01954544315787308,97,0.0194347380070742,0.0,726,0.2949818184887428,0.2949818184887428,-0.5302047513876521,0.5771349862258953,synthetic
syn_sep0.3_s3,64,24,1,528,3454,597,2,2,0.0029829229938981086,23,0.019594028991852048,0.0,597,0.004540431484177455,0.004540431484177455,-2.342902873414431,0.8844221105527639,synthetic
syn_sep0.3_s3,64,61,1,364,2564,604,0,0,0.019666586617117586,77,0.0196059213207199,0.0,604,0.2863392849090231,0.2863392849090231,-0.5431190639615766,0.6026490066225165,synthetic
syn_sep0.3_s3,64,7,1,362,2545,603,0,0,0.01982277940570852,58,0.019683622839948265,0.0,603,0.20909713256516724,0.20909713256516724,-0.679651922797964,0.6003316749585407,synthetic
syn_sep0.3_s3,64,43,1,377,2641,622,0,0,0.01954544315787308,67,0.019535196180032573,0.0,622,0.21649318644037252,0.21649318644037252,-0.6645557673821094,0.6061093247588425,synthetic
syn_sep0.3_s3,64,28,1,396,2706,964,0,0,0.01954544315787308,257,0.019469221964826016,0.0,964,0.1554569094195365,0.1554569094195365,-0.8083899705874908,0.4107883817427386,synthetic
syn_sep0.3_s3,64,60,1,374,2544,952,0,0,0.019808131159684276,255,0.019676348788464377,0.0,952,0.1828593515899033,0.1828593515899033,-0.7378828245494853,0.39285714285714285,synthetic
syn_sep0.3_s3,64,12,1,527,3774,991,0,0,0.01982451492472137,140,0.019684484488895006,0.0,991,0.3155839138084136,0.3155839138084136,-0.5008851420971392,0.5317860746720484,synthetic
syn_sep0.3_s3,64,8,1,556,3791,723,1,1,0.007920677829904348,34,0.019689231199999418,0.0,723,0.009335769894686452,0.009335769894686452,-2.0298498611470457,0.7690179806362379,synthetic
syn_sep0.3_s3,65,2,1,748,4859,890,2,2,0.0029544705944112735,22,0.019156898171581272,0.0,890,0.00332093093329949,0.00332093093329949,-2.4787401563692515,0.8404494382022472,synthetic
syn_sep0.3_s3,65,40,1,729,4496,806,3,3,0.0009478648239900129,25,0.019136955876518005,0.0,806,0.0022408090615292447,0.0022408090615292447,-2.6495951477588884,0.9044665012406948,synthetic
syn_sep0.3_s3,66,49,1,372,2596,716,0,0,0.01996854594564783,90,0.01955073185469328,0.0,716,0.09681998183212782,0.09681998183212782,-1.0140350031842127,0.5195530726256983,synthetic
syn_sep0.3_s3,66,50,1,374,2512,1003,0,0,0.01996854594564783,270,0.01895443209888914,0.0,1003,0.027308948199709023,0.027308948199709023,-1.5636950263130178,0.3728813559322034,synthetic
syn_sep0.3_s3,66,66,1,389,2666,992,0,0,0.01996854594564783,244,0.0197319850968573,0.0,992,0.09526792594227117,0.09526792594227117,-1.0210532896076152,0.39213709677419356,synthetic
syn_sep0.3_s3,67,47,1,970,5960,1004,4,5,0.00026654021681177096,23,0.01942061041187738,0.0,1004,0.00023593194792576343,0.00023593194792576343,-3.6272132447750423,0.9661354581673307,synthetic
syn_sep0.3_s3,67,63,1,669,4268,840,2,2,0.0029760546796288646,68,0.01954283943273427,0.0,840,0.0034351342193141587,0.0034351342193141587,-2.4640562891712476,0.7964285714285714,synthetic
syn_sep0.3_s3,68,29,1,635,4362,888,1,1,0.00786280366781971,99,0.019372686764232018,0.0,888,0.01235709142053072,0.01235709142053072,-1.908083740269016,0.7150900900900901,synthetic
syn_sep0.3_s3,68,16,1,381,2662,641,0,0,0.0192552223443002,55,0.018599886259521716,0.0,641,0.11138726950476742,0.11138726950476742,-0.9531644420108399,0.594383775351014,synthetic
syn_sep0.3_s3,68,25,1,430,2991,777,0,0,0.0192552223443002,133,0.018979410541784546,0.0,777,0.28065237213966193,0.28065237213966193,-0.5518312826684457,0.5534105534105535,synthetic
syn_sep0.3_s3,68,15,1,324,2195,616,0,0,0.019553438065347383,75,0.019403757304804835,0.0,616,0.12086655423737476,0.12086655423737476,-0.9176938589343272,0.525974025974026,synthetic
syn_sep0.3_s3,68,17,1,445,3101,834,0,0,0.01942922857012983,135,0.019342029782214682,0.0,834,0.23934846666784898,0.23934846666784898,-0.6209693503812841,0.5335731414868106,synthetic
syn_sep0.3_s3,68,67,1,469,3187,680,1,0,0.01881495001824278,77,0.01903381322799401,0.0,680,0.013221932650884423,0.013221932650884423,-1.878705059320679,0.6897058823529412,synthetic
syn_sep0.3_s3,69,29,1,721,4970,1076,1,1,0.007876965160924964,111,0.01963636377051176,0.0,1076,0.01213798703432084,0.01213798703432084,-1.9158533307186465,0.6700743494423792,synthetic
syn_sep0.3_s3,69,59,1,512,3612,1264,0,0,0.019936863207911396,257,0.01985975543334555,0.0,1264,0.18588854631782017,0.18588854631782017,-0.7307473688283042,0.4050632911392405,synthetic
syn_sep0.3_s3,69,16,1,416,2951,829,0,0,0.019782945880663285,101,0.01885304486295866,0.0,829,0.028881852122914012,0.028881852122914012,-1.5393749599457491,0.5018094089264173,synthetic
syn_sep0.3_s3,69,20,1,432,3045,942,0,0,0.019782945880663285,136,0.019396002574359555,0.0,942,0.23761619430330902,0.23761619430330902,-0.624123964122956,0.4585987261146497,synthetic
syn_sep0.3_s3,69,39,1,742,4945,1056,1,2,0.007876965160924964,61,0.01965339919195019,0.0,1056,0.006202501598322733,0.006202501598322733,-2.2074331150723676,0.7026515151515151,synthetic
syn_sep0.3_s3,69,67,1,430,3022,868,0,0,0.019782945880663285,92,0.019292877907618695,0.0,868,0.07581785608359612,0.07581785608359612,-1.12022850036057,0.49539170506912444,synthetic
syn_sep0.6_s1,0,21,1,661,4304,668,4,4,0.00027402989209577384,7,0.019902491909738022,0.0,668,0.000346269420177976,0.000346269420177976,-3.460585859013734,0.9895209580838323,synthetic
syn_sep0.6_s1,0,69,1,351,2484,522,0,0,0.019871017814352153,50,0.019467195075878917,0.0,522,0.09672971798678862,0.09672971798678862,-1.0144400783956384,0.6724137931034483,synthetic
syn_sep0.6_s1,0,64,1,410,2894,687,0,0,0.019871017814352153,74,0.019755284396138273,0.0,687,0.06772201621163626,0.06772201621163626,-1.1692701206016793,0.5967976710334789,synthetic
syn_sep0.6_s1,0,19,1,339,2303,650,0,0,0.019871017814352153,122,0.01978147169281803,0.0,650,0.2542584939705731,0.2542584939705731,-0.594724529758744,0.5215384615384615,synthetic
syn_sep0.6_s1,0,52,1,298,2049,469,0,0,0.019871017814352153,25,0.01966380540036377,0.0,469,0.0860533387452933,0.0860533387452933,-1.0652322750056558,0.6353944562899787,synthetic
syn_sep0.6_s1,1,64,1,432,3044,744,0,0,0.019958997538655085,79,0.01979896974986924,0.0,744,0.13608611729295722,0.13608611729295722,-0.8661861767081179,0.5806451612903226,synthetic
syn_sep0.6_s1,1,32,1,651,4249,814,1,2,0.007682019406601534,14,0.01982650247829757,0.0,814,0.005882069526378553,0.005882069526378553,-2.2304698463406143,0.7997542997542998,synthetic
syn_sep0.6_s1,1,22,1,327,2238,513,0,0,0.019958997538655085,58,0.019454509520702393,0.0,513,0.15410464626226567,0.15410464626226567,-0.8121842670824999,0.6374269005847953,synthetic
syn_sep0.6_s1,2,66,1,573,3654,851,1,1,0.007938989781035861,132,0.01923785534933881,0.0,851,0.008654344747738294,0.008654344747738294,-2.062765808525725,0.6733254994124559,synthetic
syn_sep0.6_s1,3,48,1,421,2988,687,0,0,0.019510368312199936,67,0.019129147305381976,0.0,687,0.03020944328449686,0.03020944328449686,-1.5198572780456372,0.6128093158660844,synthetic
syn_sep0.6_s1,3,44,1,619,3927,624,4,5,0.0002643117172733466,8,0.02103276002025498,0.0,624,0.00015905808621670276,0.00015905808621670276,-3.7984442445428,0.9919871794871795,synthetic
syn_sep0.6_s1,3,60,1,358,2451,657,0,0,0.019027820594363063,96,0.01889110672153881,0.0,657,0.057661205439355934,0.057661205439355934,-1.2391162826792954,0.5449010654490106,synthetic
syn_sep0.6_s1,3,33,1,407,2837,625,0,0,0.019678922508526833,45,0.019211599980557218,0.0,625,0.22016485973309002,0.22016485973309002,-0.6572519970873637,0.6512,synthetic
syn_sep0.6_s1,3,66,1,341,2297,660,0,0,0.0192485267310112,92,0.019000351037573613,0.0,660,0.11198201223014172,0.11198201223014172,-0.9508517328311274,0.5166666666666667,synthetic
syn_sep0.6_s1,4,18,1,492,3457,997,0,0,0.019793098351120864,170,0.019731917119476455,0.0,997,0.1707200732929657,0.1707200732929657,-0.7677154114671801,0.4934804413239719,synthetic
syn_sep0.6_s1,5,69,1,354,2434,726,0,0,0.019849326069158995,137,0.019456566713897314,0.0,726,0.05008453451327183,0.05008453451327183,-1.3002963582046645,0.48760330578512395,synthetic
syn_sep0.6_s1,7,56,1,465,3274,794,0,0,0.019849190110974028,97,0.01935902245459372,0.0,794,0.29856759911003766,0.29856759911003766,-0.5249573241755828,0.5856423173803527,synthetic
syn_sep0.6_s1,8,41,1,468,3243,1014,0,0,0.01995106126372143,147,0.019552510265603014,0.0,1014,0.08507563418795427,0.08507563418795427,-1.0701948048094465,0.46153846153846156,synthetic
syn_sep0.6_s1,8,35,1,479,3191,826,1,0,0.01924517228891851,119,0.01959493841192381,0.0,826,0.017493642136042774,0.017493642136042774,-1.7571197619707724,0.5799031476997578,synthetic
syn_sep0.6_s1,9,64,1,372,2556,759,0,0,0.01964022503620448,129,0.018682338328249375,0.0,759,0.033488836617667245,0.033488836617667245,-1.4750999393179742,0.4901185770750988,synthetic
syn_sep0.6_s1,9,52,1,260,1711,541,0,0,0.0194587537707354,65,0.01859582772608756,0.0,541,0.04849002001012708,0.04849002001012708,-1.314347636657413,0.4805914972273567,synthetic
syn_sep0.6_s1,10,0,1,502,3583,852,0,0,0.019792131332594214,97,0.019234533597544942,0.0,852,0.08815957006285347,0.08815957006285347,-1.0547305364522641,0.5892018779342723,synthetic
syn_sep0.6_s1,10,24,1,752,5060,1002,2,1,0.007744845732987391,32,0.019160458142144603,0.0,1002,0.005267573719917152,0.005267573719917152,-2.278389377625229,0.7504990019960079,synthetic
syn_sep0.6_s1,10,51,1,526,3762,959,0,0,0.019336362413972047,156,0.019011779405545125,0.0,959,0.3258315903970179,0.3258315903970179,-0.48700681176955135,0.5484880083420229,synthetic
syn_sep0.6_s1,10,67,1,409,2897,686,0,0,0.019070351368611453,37,0.018880553650675622,0.0,686,0.027318275310117816,0.027318275310117816,-1.5635467225054436,0.5962099125364432,synthetic
syn_sep0.6_s1,10,16,1,411,2832,858,0,0,0.019899880901680853,199,0.0192868195187182,0.0,858,0.14370153476958333,0.14370153476958333,-0.8425385934605141,0.479020979020979,synthetic
syn_sep0.6_s1,10,7,1,444,3141,762,0,0,0.019293974112061293,70,0.018990929589932943,0.0,762,0.06115501593260993,0.06115501593260993,-1.2135679163390598,0.5826771653543307,synthetic
syn_sep0.6_s1,10,57,1,423,3011,663,0,0,0.01969891402838929,12,0.01918918457750393,0.0,663,0.03393687120356833,0.03393687120356833,-1.4693281997681045,0.6380090497737556,synthetic
syn_sep0.6_s1,10,26,1,520,3715,926,0,0,0.019068399013249006,99,0.018879587163668103,0.0,926,0.0280945890669969,0.0280945890669969,-1.5513773158312831,0.5615550755939525,synthetic
syn_sep0.6_s1,10,68,1,683,4658,910,1,1,0.007994161826770204,34,0.019273894013010984,0.0,910,0.008079204171834102,0.008079204171834102,-2.09263141649876,0.7505494505494505,synthetic
syn_sep0.6_s1,11,38,1,720,4856,1095,1,1,0.007982056333266839,104,0.01913064653160752,0.0,1095,0.007645948890012853,0.007645948890012853,-2.1165686093284055,0.6575342465753424,synthetic
syn_sep0.6_s1,11,62,1,459,3256,900,0,0,0.019696619207732993,89,0.01923898313338933,0.0,900,0.107653593736862,0.107653593736862,-0.9679714677961658,0.51,synthetic
syn_sep0.6_s1,11,3,1,497,3529,1016,0,0,0.019752523568028178,214,0.01972455158200618,0.0,1016,0.29439477903057604,0.29439477903057604,-0.5310698962974554,0.4891732283464567,synthetic
syn_sep0.6_s1,11,61,1,455,3228,861,0,0,0.019803382218714163,114,0.019749928571698768,0.0,861,0.056868401681456474,0.056868401681456474,-1.2451289776603345,0.5284552845528455,synthetic
syn_sep0.6_s1,11,25,1,497,3551,1044,0,0,0.019696619207732993,172,0.019431506087252866,0.0,1044,0.024850832862963437,0.024850832862963437,-1.6046590515116474,0.4760536398467433,synthetic
syn_sep0.6_s1,11,39,1,835,5519,1000,2,2,0.002991084564524781,37,0.019842220399159498,0.0,1000,0.0033103051388250313,0.0033103051388250313,-2.4801319716520025,0.835,synthetic
syn_sep0.6_s1,12,5,1,394,2687,1026,0,0,0.019880668591683654,172,0.018976296677378234,0.0,1026,0.023573122019115236,0.023573122019115236,-1.6275828957820624,0.3840155945419103,synthetic
syn_sep0.6_s1,12,23,1,612,4024,977,1,1,0.007815169752909634,131,0.019935345001866726,0.0,977,0.007502788631540501,0.007502788631540501,-2.1247772882578624,0.6264073694984647,synthetic
syn_sep0.6_s1,12,4,1,425,2951,893,0,0,0.019880668591683654,65,0.01963097909043793,0.0,893,0.021707699359358817,0.021707699359358817,-1.663386201789509,0.47592385218365063,synthetic
syn_sep0.6_s1,12,48,1,425,2956,888,0,0,0.019880668591683654,156,0.019694648169402095,0.0,888,0.08296930817552425,0.08296930817552425,-1.0810825311738277,0.4786036036036036,synthetic
syn_sep0.6_s1,12,44,1,348,2306,825,0,0,0.02358667800509425,172,0.02165453598205311,0.0,825,0.021556040332566993,0.021556040332566993,-1.6664310124656396,0.4218181818181818,synthetic
syn_sep0.6_s1,12,33,1,617,4018,826,1,2,0.007815169752909634,20,0.019779538332161496,0.0,826,0.004456337033444948,0.004456337033444948,-2.351021970737285,0.7469733656174334,synthetic
syn_sep0.6_s1,13,10,1,724,4870,1092,1,1,0.007951622364829514,117,0.019422715733344014,0.0,1092,0.006881859015819875,0.006881859015819875,-2.162294228670092,0.663003663003663,synthetic
syn_sep0.6_s1,13,40,1,566,3856,1075,1,0,0.01862568289459467,128,0.019166915246943927,0.0,1075,0.018523870428830726,0.018523870428830726,-1.7322682654565043,0.5265116279069767,synthetic
syn_sep0.6_s1,13,30,1,472,3354,948,0,0,0.019723874939916734,167,0.019405681854680366,0.0,948,0.203578304252494,0.203578304252494,-0.6912685074995688,0.4978902953586498,synthetic
syn_sep0.6_s1,13,46,1,373,2563,690,0,0,0.01996313125997996,99,0.019843142502662905,0.0,690,0.21305436003936132,0.21305436003936132,-0.6715095737747482,0.5405797101449276,synthetic
syn_sep0.6_s1,13,59,1,386,2647,751,0,0,0.027035764536901572,104,0.023092207313959452,0.0,751,0.13397932908813365,0.13397932908813365,-0.8729622012994835,0.5139813581890812,synthetic
syn_sep0.6_s1,13,32,1,701,4563,996,2,1,0.007766963061495061,84,0.019709375624715357,0.0,996,0.008119365583508197,0.008119365583508197,-2.0904779035065086,0.7038152610441767,synthetic
syn_sep0.6_s1,14,51,1,455,3215,933,0,0,0.019659087543137815,114,0.019497057251342216,0.0,933,0.10505823074331595,0.10505823074331595,-0.9785699173007633,0.48767416934619506,synthetic
syn_sep0.6_s1,14,16,1,340,2285,832,0,0,0.019899880901680853,173,0.019779117794890656,0.0,832,0.03658288715600739,0.03658288715600739,-1.4367220225644455,0.40865384615384615,synthetic
syn_sep0.6_s1,14,7,1,373,2594,736,0,0,0.019659087543137815,121,0.019475675241799644,0.0,736,0.18603903538675182,0.18603903538675182,-0.7303959209712211,0.5067934782608695,synthetic
syn_sep0.6_s1,14,57,1,352,2464,637,0,0,0.01969891402838929,45,0.019678990710624632,0.0,637,0.05052632004243497,0.05052632004243497,-1.2964823313487137,0.5525902668759811,synthetic
syn_sep0.6_s1,14,68,1,429,2990,884,0,0,0.01987321711356372,123,0.01976586236417055,0.0,884,0.03855255839793872,0.03855255839793872,-1.413946796298529,0.4852941176470588,synthetic
syn_sep0.6_s1,15,69,1,394,2809,738,0,0,0.019762869088645982,173,0.019414147345860912,0.0,738,0.3050990113319354,0.3050990113319354,-0.5155591996776399,0.5338753387533876,synthetic
syn_sep0.6_s1,16,53,1,439,3028,1028,0,0,0.01940540950173292,151,0.01925301886672674,0.0,1028,0.04514550363654328,0.04514550363654328,-1.3453854976792523,0.4270428015564202,synthetic
syn_sep0.6_s1,16,14,1,416,2923,793,0,0,0.019362427054897043,170,0.0192316845935799,0.0,793,0.24674827211259134,0.24674827211259134,-0.6077458798504637,0.5245901639344263,synthetic
syn_sep0.6_s1,17,38,1,888,5739,926,3,4,0.0009678357139111307,24,0.019128597367159342,0.0,926,0.0004060024492895642,0.0004060024492895642,-3.3914713453784078,0.958963282937365,synthetic
syn_sep0.6_s1,17,18,1,460,3273,744,0,0,0.019692399857371607,91,0.019681659500448485,0.0,744,0.31607293580308243,0.31607293580308243,-0.5002126896528248,0.6182795698924731,synthetic
syn_sep0.6_s1,17,61,1,414,2936,692,0,0,0.019803382218714163,79,0.019747813073332506,0.0,692,0.019616940168023747,0.019616940168023747,-1.7073687324984195,0.5982658959537572,synthetic
syn_sep0.6_s1,17,5,1,442,3129,921,0,0,0.019692399857371607,168,0.01888623074704816,0.0,921,0.041187003456498096,0.041187003456498096,-1.3852398038001486,0.4799131378935939,synthetic
syn_sep0.6_s1,17,23,1,456,3231,872,0,0,0.01999017178475063,146,0.019840727204486666,0.0,872,0.05000846045752532,0.05000846045752532,-1.3009565152715457,0.5229357798165137,synthetic
syn_sep0.6_s1,17,4,1,598,4159,788,1,1,0.00782270430377303,41,0.01953780588466811,0.0,788,0.00843493897421069,0.00843493897421069,-2.0739180550813914,0.7588832487309645,synthetic
syn_sep0.6_s1,18,48,1,488,3433,967,0,0,0.019510368312199936,212,0.018697121882985324,0.0,967,0.18461630234053783,0.18461630234053783,-0.7337299517154904,0.5046535677352637,synthetic
syn_sep0.6_s1,18,33,1,845,5451,905,3,3,0.0009698490359297914,26,0.018777712391946276,0.0,905,0.0020009077293293063,0.0020009077293293063,-2.698772937916891,0.9337016574585635,synthetic
syn_sep0.6_s1,19,21,1,976,6417,976,6,6,0.0,8,0.019948214798764127,0.0,976,5.4325228029161247e-05,5.4325228029161247e-05,-4.264998434066043,1.0,synthetic
syn_sep0.6_s1,19,64,1,530,3813,995,0,0,0.01996242385383082,101,0.019800669098728293,0.0,995,0.10048727295355882,0.10048727295355882,-0.9978889395929028,0.5326633165829145,synthetic
syn_sep0.6_s1,19,52,1,688,4593,777,2,3,0.0027888728368665587,11,0.01970897994414599,0.0,777,0.001949687013386765,0.001949687013386765,-2.7100351008603005,0.8854568854568855,synthetic
syn_sep0.6_s1,19,32,1,783,5276,1065,2,1,0.007766963061495061,64,0.019828204190295275,0.0,1065,0.00624583281625202,0.00624583281625202,-2.204409644748254,0.7352112676056338,synthetic
syn_sep0.6_s1,19,22,1,425,3007,764,0,0,0.01996242385383082,142,0.019456179304482818,0.0,764,0.26650442516122663,0.26650442516122663,-0.5742955753519267,0.556282722513089,synthetic
syn_sep0.6_s1,21,57,1,350,2436,428,1,1,0.00780502663933212,0,0.019615151554523782,0.0,428,0.008332621648703116,0.008332621648703116,-2.0792183372642956,0.8177570093457944,synthetic
syn_sep0.6_s1,21,40,1,405,2859,816,0,0,0.019531745250141425,108,0.019073334616871267,0.0,816,0.029246471153858474,0.029246471153858474,-1.5339265278869996,0.4963235294117647,synthetic
syn_sep0.6_s1,21,30,1,405,2926,689,0,0,0.019531745250141425,40,0.01931093546948726,0.0,689,0.11304919152514493,0.11304919152514493,-0.9467325391743447,0.5878084179970973,synthetic
syn_sep0.6_s1,21,13,1,276,1818,796,0,0,0.019531745250141425,214,0.01929299102995228,0.0,796,0.08620653312728406,0.08620653312728406,-1.0644598200911952,0.34673366834170855,synthetic
syn_sep0.6_s1,21,46,1,360,2457,431,1,1,0.007487225553566769,3,0.019746260257706098,0.0,431,0.012305644929248391,0.012305644929248391,-1.9098956202945139,0.8352668213457076,synthetic
syn_sep0.6_s1,21,42,1,480,3183,514,2,3,0.0028401695628796388,9,0.019285126047794695,0.0,514,0.0013033159195727448,0.0013033159195727448,-2.8849502996125596,0.933852140077821,synthetic
syn_sep0.6_s1,21,21,1,352,2493,648,0,0,0.01993401585756173,115,0.019731855451076443,0.0,648,0.3147309250675831,0.3147309250675831,-0.502060581755416,0.5432098765432098,synthetic
syn_sep0.6_s1,21,64,1,387,2755,667,0,0,0.01964022503620448,58,0.019585910039173458,0.0,667,0.11196246807326016,0.11196246807326016,-0.9509275366151465,0.5802098950524738,synthetic
syn_sep0.6_s1,21,32,1,716,4573,737,3,4,0.0008031787009989333,10,0.019613146483743196,0.0,737,0.0005972292256900535,0.0005972292256900535,-3.223858947297263,0.9715061058344641,synthetic
syn_sep0.6_s1,22,2,1,319,2130,620,0,0,0.01996351146064557,122,0.019411678492906613,0.0,620,0.14970063906709255,0.14970063906709255,-0.8247763456612647,0.5145161290322581,synthetic
syn_sep0.6_s1,23,58,1,456,3197,953,0,0,0.01954244645631532,118,0.019283320906052205,0.0,953,0.01997167453705422,0.01997167453705422,-1.6995855198990637,0.47848898216159497,synthetic
syn_sep0.6_s1,23,53,1,671,4616,1177,1,0,0.01940540950173292,127,0.019473807438466884,0.0,1177,0.012982498791298265,0.012982498791298265,-1.8866417091333085,0.5700934579439252,synthetic
syn_sep0.6_s1,23,45,1,602,4301,1255,0,0,0.019987099178699584,162,0.01976352234589777,0.0,1255,0.11397217516891174,0.11397217516891174,-0.9432011630946151,0.4796812749003984,synthetic
syn_sep0.6_s1,23,37,1,441,3005,1208,0,0,0.01954244645631532,313,0.019435277400582915,0.0,1208,0.03536001327771621,0.03536001327771621,-1.4514875805686904,0.3650662251655629,synthetic
syn_sep0.6_s1,23,14,1,648,4511,942,1,0,0.019362427054897043,83,0.01945222850946998,0.0,942,0.017084640783018145,0.017084640783018145,-1.7673941481007338,0.6878980891719745,synthetic
syn_sep0.6_s1,23,20,1,453,3093,1157,0,0,0.019546432172893913,272,0.019544439213003233,0.0,1157,0.10511940437499283,0.10511940437499283,-0.9783171085620004,0.3915298184961106,synthetic
